,House_Value,Income,Age,Rooms_Per_House,Bedrooms_Per_House,Population_Per_House,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco
1637,500001.0,103416.0,36,7.525,1.025,2.642857142857143,280,37.9,-122.2,11714.9938828081,556472.62697544,735510.228078955,68346.8731264436,24676.9931162961
1638,500001.0,90064.0,36,8.321678321678322,1.0664335664335665,2.6416083916083917,572,37.9,-122.18,13469.0725722602,555324.382521361,734385.805104183,67669.3799575123,26141.6870684345
1639,499000.0,81489.0,18,6.600817438692098,1.0013623978201636,2.226158038147139,734,37.89,-122.18,13484.4796493147,554483.04602269,733531.727705214,66639.85157736,25564.1418130625
1640,204200.0,52699.0,8,7.386811023622047,1.0718503937007875,3.2726377952755907,1016,37.98,-121.84,11150.4130357444,543371.612980513,722756.515481055,71819.2162824691,56729.2523605955
1641,166800.0,64753.0,8,7.841584158415841,1.1683168316831682,3.0445544554455446,202,37.97,-121.81,10835.3040796122,540888.346594079,720279.599511558,70933.0096306816,58729.335213084
1642,213700.0,55601.0,4,7.220008478168715,1.079270877490462,3.2441712590080543,2359,37.97,-121.78,9022.27563388005,539294.405812351,718693.394999739,71253.6010125941,61182.3048887272
1643,162500.0,28750.0,17,4.821276595744681,1.0382978723404255,3.046808510638298,235,37.95,-121.83,13628.9970890247,540195.268634548,719573.321928625,68556.4784204656,56298.3074153267
1644,500001.0,105815.0,11,8.465671641791046,1.1134328358208956,2.8626865671641792,335,37.83,-121.94,27089.4791951279,535791.308380879,715024.152308205,55143.6748805415,43612.0200992443
1645,500001.0,132949.0,4,9.104216388225934,1.0779634049323787,3.1010342084327767,1257,37.82,-121.89,28237.2998578604,532148.06708455,711414.301344042,53876.8266621683,47835.4784691122
1646,500001.0,131499.0,7,8.802531645569621,1.0531645569620254,3.078481012658228,395,37.81,-121.91,28779.7458617266,532399.767015853,711640.842467148,52785.4128122949,45981.5512665154
1647,485400.0,83209.0,12,7.586151368760064,1.0611916264090178,3.363929146537842,621,37.81,-121.82,26509.1410101761,527419.539358211,706729.980083567,53155.2843131421,53864.2178108712
1648,210100.0,29591.0,2,4.482808022922636,1.012893982808023,2.3008595988538683,698,37.99,-121.96,11000.3596919098,550726.832209176,730062.157138339,73017.6612502707,47831.8406100152
1649,194700.0,51582.0,26,6.155688622754491,1.0079840319361277,3.1077844311377247,501,37.94,-121.96,16481.1139313016,546384.463494625,725688.757889344,67477.7316195561,45308.4511316147
1650,181200.0,41483.0,25,5.678420310296191,1.1156558533145275,2.609308885754584,709,37.95,-121.96,15380.4275404295,547251.179391577,726562.145865319,68585.4609902713,45770.2516422238
1651,285400.0,68642.0,21,7.315545243619489,0.9535962877030162,3.0580046403712298,431,37.94,-121.95,16190.182854184,545835.124753322,725146.03982649,67406.4873197183,46111.5841302433
1652,307000.0,66134.0,4,6.560728744939271,0.9392712550607287,3.1417004048582995,494,37.93,-121.97,16778.3510949026,546069.844400252,725360.187974326,66454.1784351568,44061.0676081231
1653,353600.0,83956.0,18,8.332344213649852,1.0,3.080118694362018,337,37.92,-122.01,15903.0425067225,547423.675755251,726675.614247061,65806.9014761694,40398.8966093697
1654,365800.0,81163.00000000001,16,7.8982035928143715,1.032934131736527,3.158682634730539,334,37.92,-122.01,15903.0425067225,547423.675755251,726675.614247061,65806.9014761694,40398.8966093697
1655,427700.0,90243.0,14,7.876106194690266,0.9911504424778761,3.3805309734513274,226,37.92,-121.99,16719.7900696106,546312.932127352,725580.783404558,65554.2822704145,42012.8342506276
1656,366700.0,73445.0,13,7.8977272727272725,1.106060606060606,3.227272727272727,264,37.89,-121.93,21018.3929173736,540404.80041937,719694.73492609,61745.7498349877,45876.920480093
1657,237400.0,52798.0,14,6.355184743742551,1.0536352800953517,2.494636471990465,839,37.96,-121.92,13240.8842056627,545934.545943239,725275.458807408,69484.0443851555,49419.6870228847
1658,288000.0,71978.0,18,7.34393063583815,1.0260115606936415,2.8497109826589595,346,37.95,-121.94,14836.1298626499,546155.317269654,725478.883485563,68456.548598995,47363.2998773264
1659,329400.0,87059.0,13,7.419354838709677,0.9124423963133641,3.23963133640553,217,37.93,-121.91,16325.1049280477,542776.522148227,722106.080496948,66124.4995031964,48947.397428977
1660,291700.0,62295.99999999999,26,7.216666666666667,0.9666666666666667,2.9611111111111112,180,37.94,-121.94,15882.7224843988,545286.714283288,724604.047759932,67346.6811201602,46917.3971017787
1661,320400.0,75695.0,16,7.992990654205608,0.9976635514018691,3.133177570093458,428,37.93,-121.94,16937.6462215919,544418.994405545,723729.860146768,66236.8834691569,46493.8162643015
1662,286900.0,62990.00000000001,16,7.628647214854111,1.0371352785145889,2.8885941644562334,377,37.93,-121.93,16690.021355698,543870.569029486,723187.870498958,66187.7287135432,47309.5214381945
1663,312600.0,66049.0,16,8.853061224489796,1.0693877551020408,3.5795918367346937,245,37.93,-121.93,16690.021355698,543870.569029486,723187.870498958,66187.7287135432,47309.5214381945
1664,253600.0,59346.0,27,6.707762557077626,0.9863013698630136,2.6392694063926943,219,37.94,-121.95,16190.182854184,545835.124753322,725146.03982649,67406.4873197183,46111.5841302433
1665,205100.0,57001.0,16,6.7781954887218046,1.0037593984962405,3.556390977443609,266,38.02,-122.25,3686.98362199865,569448.692368613,748574.630580397,82343.4108252286,31646.0672246401
1666,197600.0,56293.0,15,6.4192307692307695,1.023076923076923,3.526923076923077,520,38.03,-122.25,3119.0521106909,570295.583279886,749432.465334414,83371.5305884959,32611.575666975
1667,198500.0,60224.0,15,6.635802469135802,1.0092592592592593,3.376543209876543,324,38.02,-122.21,2375.02788224737,567183.223226968,746349.361674926,81065.733619574,33547.8889918198
1668,310700.0,67741.0,9,6.922063666300768,1.0559824368825466,2.8331503841931944,911,37.96,-122.2,9088.75508413852,561529.140557761,740640.348397205,74517.1192035816,28984.8111518111
1669,171100.0,31250.0,52,5.252918287937743,1.0350194552529184,1.906614785992218,257,38.06,-122.23,2357.6951952928,571714.565228953,750901.6244265,85844.8715638626,36377.9841364447
1670,147100.0,25517.0,52,5.845117845117845,1.2053872053872055,2.1481481481481484,297,38.05,-122.23,1540.81975706335,570863.139147654,750040.387931896,84802.9129227987,35410.5336073974
1671,155700.0,36154.0,52,5.616016427104722,1.1478439425051334,2.209445585215606,487,38.06,-122.21,1404.04348419136,570590.878558363,749796.035912809,85253.1692121404,37261.1810464543
1672,197000.0,56022.0,31,6.219712525667351,1.0266940451745379,2.537987679671458,487,38.04,-122.2,1493.98548156195,568322.877276601,747518.199957494,82865.0820643799,35872.2662095046
1673,203700.0,44474.0,25,6.342776203966006,1.0226628895184136,2.6288951841359776,353,38.03,-122.26,3943.56018375544,570863.164499052,749989.773615296,83707.0662952729,32192.7224203679
1674,134500.0,23102.999999999996,47,4.529569892473118,1.0887096774193548,2.2446236559139785,372,38.04,-122.27,4638.38549437593,572277.558411992,751404.83843353,85072.4088469239,32791.597570888
1675,150200.0,39345.0,41,5.663194444444445,0.9791666666666666,2.611111111111111,288,38.03,-122.26,3943.56018375544,570863.164499052,749989.773615296,83707.0662952729,32192.7224203679
1676,123000.0,26940.0,41,5.233333333333333,1.1229166666666666,2.45625,480,38.04,-122.26,3762.76120790111,571710.045294323,750847.56219845,84733.1870191773,33179.6508303706
1677,147700.0,16767.0,30,4.087947882736156,0.9674267100977199,2.537459283387622,307,38.05,-122.25,3068.60689388152,571992.080993488,751150.124763339,85434.0696191018,34569.0039259623
1678,174200.0,50969.0,4,5.729942693409742,1.1540114613180517,2.5759312320916905,1396,38.06,-122.32,5878.79626580617,576813.283576645,755910.406239239,88890.6635445022,33269.6327076374
1679,178900.0,34471.0,26,5.599520383693045,0.9904076738609112,2.3501199040767387,417,38.0,-122.28,3110.52675293963,569471.212458406,748541.33090726,81363.4154972713,28424.7536502984
1680,173200.0,40250.0,16,4.90748031496063,1.063976377952756,2.7608267716535435,1016,38.0,-122.29,2276.49653431177,570044.088434056,749102.804912542,81735.7767586135,28025.5750607751
1681,175400.0,43173.0,32,5.850948509485095,1.065040650406504,2.658536585365854,369,38.03,-122.36,4734.00040774085,576585.215875133,755599.90004315,87479.4983642046,29148.1891471796
1682,162000.0,44394.0,34,5.020527859237537,0.9296187683284457,2.803519061583578,341,38.0,-122.3,1491.60778434233,570617.803861176,749664.951968145,82115.88400382,27648.4966834667
1683,191100.0,46210.00000000001,26,5.900473933649289,1.0126382306477093,2.69826224328594,633,38.0,-122.31,895.962415304614,571192.356204233,750227.770555356,82503.6301677561,27294.4344954591
1684,195000.0,32759.0,18,5.340673575129534,1.1321243523316062,2.454663212435233,772,38.01,-122.31,477.474948150525,572031.894743399,751079.991006068,83499.8760312696,28321.3836601742
1685,193300.0,43750.0,28,6.656742556917688,1.0893169877408055,2.8966725043782837,571,37.99,-122.28,3567.10179162443,568629.836584558,747687.645799885,80355.9117899554,27446.9203198474
1686,198000.0,51178.0,28,5.839541547277937,0.9426934097421203,2.713467048710602,349,37.98,-122.26,5642.84459328941,566642.468584373,745710.854342999,78611.4838232921,27402.0981125168
1687,243200.0,58899.0,16,6.787586206896552,1.016551724137931,3.188965517241379,725,37.99,-122.27,4330.51669893241,568056.879443068,747126.131953912,79986.7619807047,27882.0865128326
1688,218600.0,60289.0,23,7.289029535864979,1.010548523206751,2.9008438818565403,474,37.98,-122.27,4927.05768546248,567215.506979538,746272.407933476,78977.3010461638,26930.5346865424
1689,184800.0,50473.0,5,5.371508379888268,1.0977653631284916,2.86731843575419,716,38.02,-122.26,4406.56600914927,570017.192153793,749132.650218495,82683.164876896,31214.2016105399
1690,269400.0,57862.0,11,6.758558558558558,1.018018018018018,3.511711711711712,555,38.01,-122.24,3954.97061599942,568034.142044325,747159.409359106,80981.5315843658,31154.3910292941
1691,235600.0,60102.0,16,6.7882736156351795,1.0260586319218241,3.758957654723127,307,38.01,-122.24,3954.97061599942,568034.142044325,747159.409359106,80981.5315843658,31154.3910292941
1692,237700.0,65006.00000000001,16,7.445,1.0275,3.8275,400,38.0,-122.25,5361.26468919317,567757.64669292,746860.962421434,80293.8741125438,29745.7484180726
1693,170500.0,42269.0,14,5.874371859296482,0.9824120603015075,2.520100502512563,398,38.0,-122.26,4823.63446379517,568327.989036092,747420.408136165,80642.3579116506,29285.7468079205
1694,246400.0,52375.0,6,7.450549450549451,1.1428571428571428,3.4945054945054945,91,38.0,-122.26,4823.63446379517,568327.989036092,747420.408136165,80642.3579116506,29285.7468079205
1695,240300.0,58418.0,15,6.831460674157303,0.9325842696629213,3.2134831460674156,178,38.0,-122.27,3962.79123352275,568899.178476249,747980.531473742,80998.9070516561,28845.1149482167
1696,248700.0,61576.00000000001,12,6.832618025751073,1.03862660944206,4.1587982832618025,233,38.0,-122.27,3962.79123352275,568899.178476249,747980.531473742,80998.9070516561,28845.1149482167
1697,272900.0,62073.0,5,7.184633027522936,1.0412844036697249,3.8142201834862384,872,38.0,-122.26,4823.63446379517,568327.989036092,747420.408136165,80642.3579116506,29285.7468079205
1698,209800.0,51045.99999999999,27,6.094285714285714,0.9914285714285714,2.4285714285714284,350,37.98,-122.29,3708.33526700472,568364.112291225,747397.540927085,79733.0601178404,26050.5894753377
1699,201000.0,55000.0,35,5.981060606060606,0.9204545454545454,2.7803030303030303,264,37.96,-122.28,6058.70478574333,566111.295647501,745130.659446537,77350.5728851479,24581.9249132943
1700,272400.0,60666.0,10,6.526518391787853,0.9730538922155688,3.1077844311377247,2338,37.97,-122.27,5680.78181493567,566375.065215052,745419.361733412,77970.6285000872,25991.7199692112
1701,184000.0,36393.0,30,5.612813370473537,1.075208913649025,2.4749303621169916,718,37.97,-122.3,4334.39136014235,568102.011194593,747110.220484574,79130.8316534779,24656.4518496175
1702,164700.0,35353.0,34,6.314159292035399,1.168141592920354,2.6792035398230087,452,37.97,-122.3,4334.39136014235,568102.011194593,747110.220484574,79130.8316534779,24656.4518496175
1703,227400.0,44911.0,20,5.906896551724138,1.089655172413793,2.606896551724138,580,37.97,-122.29,4663.22858320264,567525.523554261,746545.927838212,78736.1541380799,25078.7295948306
1704,149700.0,33750.0,35,5.326470588235294,1.1088235294117648,2.679411764705882,340,37.97,-122.3,4334.39136014235,568102.011194593,747110.220484574,79130.8316534779,24656.4518496175
1705,190000.0,44387.0,20,5.563876651982379,1.0469897209985315,2.670337738619677,1362,37.94,-122.29,6150.84699929127,565015.404512585,743995.192172801,75764.6505338448,22242.0374872932
1706,196600.0,44500.0,37,5.256267409470752,0.9832869080779945,2.4930362116991645,359,37.95,-122.32,5115.54295907766,567588.700688598,746543.947278746,77990.1550533264,21876.4905092274
1707,191400.0,38343.0,38,5.3552238805970145,1.0417910447761194,2.417910447761194,335,37.94,-122.31,5247.80443673668,566174.79019122,745128.759020564,76593.0589686117,21312.6372639457
1708,194200.0,43958.00000000001,38,5.65625,1.0494791666666667,2.4609375,384,37.94,-122.31,5247.80443673668,566174.79019122,745128.759020564,76593.0589686117,21312.6372639457
1709,185000.0,43500.0,36,5.96234309623431,1.0251046025104602,2.397489539748954,239,37.95,-122.32,5115.54295907766,567588.700688598,746543.947278746,77990.1550533264,21876.4905092274
1710,157800.0,42348.0,25,6.020351526364477,1.051803885291397,3.014801110083256,1081,37.99,-122.31,1962.23783283989,570353.747227535,749376.227719982,81510.3767579362,26274.4057299343
1711,164300.0,36518.0,25,4.806818181818182,1.0176767676767677,2.2992424242424243,792,37.98,-122.3,3285.33122512284,568939.674090926,747961.117271342,80122.7744026216,25644.3757678436
1712,161000.0,39722.0,29,4.789795918367347,0.9469387755102041,2.316326530612245,490,37.97,-122.32,4180.61244532686,569257.490641803,748240.817322421,79943.4278332816,23886.3811987673
1713,171100.0,46944.0,26,6.157258064516129,0.9919354838709677,3.0141129032258065,496,38.01,-122.32,584.139812468522,572606.361808817,751642.766947989,83890.4070293701,28003.3974922015
1714,109000.0,29781.0,35,5.565537555228277,1.0471281296023565,3.6715758468335786,679,38.0,-122.33,1601.45280901675,572343.961528504,751355.416263458,83301.6104489963,26658.967516649
1715,170800.0,43333.00000000001,29,6.023255813953488,1.0348837209302326,3.2693798449612403,516,38.0,-122.31,895.962415304614,571192.356204233,750227.770555356,82503.6301677561,27294.4344954591
1716,173500.0,42852.0,24,5.447928331466965,1.083986562150056,2.5923852183650617,893,37.99,-122.32,1990.89055322796,570930.055374615,749940.430080761,81910.5021095536,25931.2363403967
1717,162800.0,40437.0,32,5.442583732057416,0.9497607655502392,2.949760765550239,418,38.0,-122.32,957.079458112074,571767.74293419,750791.259158204,82898.9080567107,26964.2951775926
1718,85100.0,26166.999999999996,42,4.061007957559681,0.8647214854111406,3.3713527851458887,377,37.99,-122.34,2965.97399539097,572085.163384551,751070.838280444,82733.0453915211,25322.3165325593
1719,175000.0,60115.0,3,5.533980582524272,1.0563106796116506,1.9883495145631067,515,37.98,-122.33,3336.65269782165,570671.365503181,749655.867398931,81337.8884315935,24573.9813606243
1720,112500.0,39110.0,4,4.508455467869222,1.2164599774520857,1.7936865839909808,887,37.99,-122.33,2369.07577144487,571507.194934409,750505.300772152,82318.0951124228,25613.5535238044
1721,212500.0,41250.0,33,4.0,0.5454545454545454,2.090909090909091,11,38.0,-122.39,4399.45773595827,575818.601803418,754754.313050729,85867.7548529392,25393.1158662337
1722,104200.0,7160.0,39,4.730769230769231,1.0961538461538463,6.076923076923077,52,37.96,-122.36,2231.72788995987,570747.22799693,749664.101850959,80700.9015721693,21611.431236947
1723,80400.0,15347.0,31,4.987068965517241,1.1896551724137931,4.120689655172414,232,37.96,-122.36,2231.72788995987,570747.22799693,749664.101850959,80700.9015721693,21611.431236947
1724,69800.0,18333.0,40,5.037037037037037,1.2592592592592593,3.728395061728395,81,37.95,-122.36,2523.01273315322,569917.015664851,748818.88150928,79747.5128665228,20549.7823192164
1725,81300.0,16023.0,35,6.323529411764706,1.3235294117647058,2.9411764705882355,34,37.95,-122.37,1795.1011336438,570501.149144487,749389.272649547,80205.0014705383,20299.6315310715
1726,76400.0,9797.0,32,4.843283582089552,1.3544776119402986,2.671641791044776,268,37.95,-122.37,1795.1011336438,570501.149144487,749389.272649547,80205.0014705383,20299.6315310715
1727,68600.0,7403.0,37,4.491428571428571,1.1485714285714286,2.9885714285714284,350,37.96,-122.37,1355.66666483656,571330.435566223,750233.775817214,81152.9546688585,21373.7417456464
1728,67500.0,14583.0,36,2.4,0.6,1.68,25,37.98,-122.41,3047.55103810268,575325.47585917,754204.422489257,84895.3760506225,22985.3993082356
1729,131300.0,39773.0,33,4.716627634660422,0.9601873536299765,3.17096018735363,427,37.98,-122.34,3783.93539321272,571250.25619401,750222.119407337,81757.8705742638,24270.2313891246
1730,132900.0,37562.0,34,5.475218658892128,1.0583090379008746,3.260932944606414,686,37.98,-122.35,3782.58431557279,571829.972785926,750789.036539443,82185.1355555863,23994.7577136343
1731,110000.0,60426.0,19,4.839506172839506,1.345679012345679,3.54320987654321,81,37.97,-122.34,4118.76168722976,570416.292022274,749374.086062689,80786.2292259562,23223.7251495726
1732,113600.0,20353.0,32,4.706855791962175,1.1914893617021276,2.692671394799054,423,37.96,-122.35,3108.1505468874,570164.840305019,749095.089599097,80255.9604977943,21881.7777557191
1733,112200.0,25863.0,43,4.624203821656051,1.0233545647558386,3.2802547770700636,471,37.97,-122.35,3278.38998445355,570996.932104195,749941.718597588,81218.6643343773,22935.6462104433
1734,113800.0,32188.0,31,4.511700468018721,1.0686427457098284,3.282371294851794,641,37.97,-122.35,3278.38998445355,570996.932104195,749941.718597588,81218.6643343773,22935.6462104433
1735,134100.0,46937.0,33,5.316666666666666,0.9733333333333334,3.3033333333333332,300,37.97,-122.32,4180.61244532686,569257.490641803,748240.817322421,79943.4278332816,23886.3811987673
1736,156600.0,45000.0,33,5.5311004784688995,0.9090909090909091,3.076555023923445,209,37.97,-122.32,4180.61244532686,569257.490641803,748240.817322421,79943.4278332816,23886.3811987673
1737,158800.0,33125.0,19,4.421459227467811,1.145922746781116,2.1871244635193134,1165,37.97,-122.33,4373.42483010736,569836.477358707,748807.118465182,80361.1114788372,23541.0249657997
1738,150100.0,44135.0,32,5.403846153846154,0.9560439560439561,3.142857142857143,364,37.98,-122.33,3336.65269782165,570671.365503181,749655.867398931,81337.8884315935,24573.9813606243
1739,130800.0,35463.0,45,4.9798994974874375,0.9447236180904522,2.9623115577889445,398,37.97,-122.33,4373.42483010736,569836.477358707,748807.118465182,80361.1114788372,23541.0249657997
1740,120700.0,23382.0,19,4.05989110707804,1.0526315789473684,2.6098003629764066,551,37.97,-122.34,4118.76168722976,570416.292022274,749374.086062689,80786.2292259562,23223.7251495726
1741,129400.0,39118.0,46,4.868525896414343,0.9402390438247012,3.262948207171315,251,37.96,-122.33,4861.29818248888,569002.534644412,747959.056300955,79387.8908508664,22515.5949000032
1742,114200.0,25164.0,36,4.181297709923665,1.0133587786259541,2.982824427480916,524,37.96,-122.35,3108.1505468874,570164.840305019,749095.089599097,80255.9604977943,21881.7777557191
1743,97200.0,18750.0,29,4.286681715575621,1.182844243792325,3.0632054176072234,443,37.96,-122.35,3108.1505468874,570164.840305019,749095.089599097,80255.9604977943,21881.7777557191
1744,97700.0,20724.0,35,4.494915254237288,1.1728813559322033,3.4677966101694917,295,37.96,-122.35,3108.1505468874,570164.840305019,749095.089599097,80255.9604977943,21881.7777557191
1745,110300.0,26328.0,31,4.468978102189781,1.0857664233576643,3.2864963503649633,548,37.95,-122.35,3323.58554881155,569333.701548853,748249.151882587,79297.1612592786,20833.9480107881
1746,93900.0,25461.0,34,4.476489028213166,1.0501567398119123,3.987460815047022,319,37.96,-122.35,3108.1505468874,570164.840305019,749095.089599097,80255.9604977943,21881.7777557191
1747,107800.0,18664.0,30,3.392857142857143,1.1321428571428571,3.8321428571428573,280,37.96,-122.36,2231.72788995987,570747.22799693,749664.101850959,80700.9015721693,21611.431236947
1748,133700.0,33750.0,25,4.194174757281553,0.9781553398058253,2.266990291262136,412,37.96,-122.32,5286.18496983539,568422.621738082,747392.038292955,78965.0020755214,22876.4855624075
1749,182800.0,40416.99999999999,34,7.040816326530612,1.2142857142857142,2.6666666666666665,294,37.96,-122.32,5286.18496983539,568422.621738082,747392.038292955,78965.0020755214,22876.4855624075
1750,146100.0,25769.000000000004,35,4.8700906344410875,1.0694864048338368,2.6797583081570995,331,37.95,-122.32,5115.54295907766,567588.700688598,746543.947278746,77990.1550533264,21876.4905092274
1751,120800.0,21915.0,22,4.1237721021611,1.117878192534381,2.2298624754420433,509,37.95,-122.33,4465.66722232078,568169.541523346,747111.68324499,78418.358956404,21498.7681436464
1752,133300.0,21991.0,15,4.158333333333333,1.1006410256410257,2.1846153846153844,1560,37.96,-122.34,3984.6961482758,569583.275011574,748526.740576521,79818.2503872858,22183.5873789345
1753,103600.0,25381.999999999996,33,4.67095115681234,1.1336760925449871,3.1362467866323906,389,37.96,-122.34,3984.6961482758,569583.275011574,748526.740576521,79818.2503872858,22183.5873789345
1754,165100.0,37277.0,38,5.625766871165644,1.0674846625766872,2.8425357873210633,489,37.94,-122.32,4503.73129696898,566755.731677374,745696.5466273,77019.0226573881,20887.818045755
1755,210800.0,55195.99999999999,46,5.400568181818182,0.8380681818181818,2.366477272727273,352,37.94,-122.32,4503.73129696898,566755.731677374,745696.5466273,77019.0226573881,20887.818045755
1756,186900.0,39464.0,40,5.821428571428571,1.086734693877551,2.2142857142857144,196,37.93,-122.32,3898.78993042499,565923.718908281,744849.838694893,76051.7471880793,19912.1548011228
1757,144600.0,37708.0,42,5.14873417721519,1.0632911392405062,2.6835443037974684,316,37.95,-122.33,4465.66722232078,568169.541523346,747111.68324499,78418.358956404,21498.7681436464
1758,140400.0,28833.000000000004,45,4.7153846153846155,1.073076923076923,2.269230769230769,260,37.94,-122.33,3749.1535420877,567337.502178251,746265.001644743,77452.6543193511,20491.8254535796
1759,140800.0,35848.0,47,5.502923976608187,1.0555555555555556,2.3304093567251463,342,37.94,-122.33,3749.1535420877,567337.502178251,746265.001644743,77452.6543193511,20491.8254535796
1760,141600.0,31570.999999999996,43,4.976127320954907,1.0318302387267904,2.140583554376658,377,37.94,-122.33,3749.1535420877,567337.502178251,746265.001644743,77452.6543193511,20491.8254535796
1761,139100.0,39417.0,42,5.074850299401198,1.032934131736527,2.1526946107784433,334,37.94,-122.33,3749.1535420877,567337.502178251,746265.001644743,77452.6543193511,20491.8254535796
1762,150800.0,40526.0,44,5.724919093851133,1.0744336569579287,2.679611650485437,309,37.94,-122.33,3749.1535420877,567337.502178251,746265.001644743,77452.6543193511,20491.8254535796
1763,134100.0,36719.0,45,4.177777777777778,0.8888888888888888,2.6,270,37.95,-122.34,3905.61579975938,568751.209323689,747680.085287522,78854.0689365764,21150.7576509557
1764,135800.0,30313.0,45,4.249329758713137,0.8820375335120644,2.6300268096514747,373,37.95,-122.33,4465.66722232078,568169.541523346,747111.68324499,78418.358956404,21498.7681436464
1765,142600.0,40927.0,46,4.791925465838509,1.0527950310559007,2.4130434782608696,322,37.95,-122.33,4465.66722232078,568169.541523346,747111.68324499,78418.358956404,21498.7681436464
1766,135300.0,30694.0,44,5.385852090032154,1.0192926045016077,2.5916398713826365,311,37.95,-122.34,3905.61579975938,568751.209323689,747680.085287522,78854.0689365764,21150.7576509557
1767,133400.0,28750.0,44,5.434650455927052,1.1185410334346504,2.835866261398176,329,37.95,-122.34,3905.61579975938,568751.209323689,747680.085287522,78854.0689365764,21150.7576509557
1768,135100.0,32333.0,39,5.158441558441559,1.1090909090909091,2.703896103896104,385,37.95,-122.34,3905.61579975938,568751.209323689,747680.085287522,78854.0689365764,21150.7576509557
1769,111700.0,32833.0,38,5.560165975103734,1.2365145228215768,3.1784232365145226,241,37.95,-122.34,3905.61579975938,568751.209323689,747680.085287522,78854.0689365764,21150.7576509557
1770,111600.0,30737.0,45,4.96983758700696,1.0,3.0580046403712298,431,37.95,-122.35,3323.58554881155,569333.701548853,748249.151882587,79297.1612592786,20833.9480107881
1771,114600.0,36094.0,42,4.900990099009901,0.9570957095709571,3.2046204620462047,303,37.95,-122.35,3323.58554881155,569333.701548853,748249.151882587,79297.1612592786,20833.9480107881
1772,104700.0,27714.0,38,4.201612903225806,1.1653225806451613,3.1169354838709675,248,37.95,-122.36,2523.01273315322,569917.015664851,748818.88150928,79747.5128665228,20549.7823192164
1773,143300.0,39420.0,47,5.379069767441861,1.0069767441860464,2.202325581395349,430,37.94,-122.34,3060.58251764434,567920.09914002,746834.122543076,77893.825887866,20126.3610832842
1774,140300.0,27391.0,44,4.406896551724138,1.0206896551724138,2.1517241379310343,435,37.94,-122.34,3060.58251764434,567920.09914002,746834.122543076,77893.825887866,20126.3610832842
1775,145500.0,16810.0,31,3.9197080291970803,1.1070559610705597,1.9124087591240877,411,37.94,-122.34,3060.58251764434,567920.09914002,746834.122543076,77893.825887866,20126.3610832842
1776,143900.0,31250.0,42,4.968468468468468,1.0157657657657657,2.2274774774774775,444,37.94,-122.34,3060.58251764434,567920.09914002,746834.122543076,77893.825887866,20126.3610832842
1777,105200.0,23456.0,45,4.672566371681416,1.0907079646017699,3.1106194690265485,452,37.94,-122.35,2493.31803923092,568503.520015697,747403.907795348,78342.4099790755,19793.1160504645
1778,105200.0,16571.0,34,4.454976303317536,1.0876777251184835,3.2180094786729856,422,37.94,-122.35,2493.31803923092,568503.520015697,747403.907795348,78342.4099790755,19793.1160504645
1779,95600.0,28967.0,47,4.670329670329671,1.0073260073260073,3.0915750915750917,273,37.94,-122.35,2493.31803923092,568503.520015697,747403.907795348,78342.4099790755,19793.1160504645
1780,81700.0,15139.0,38,3.727272727272727,0.8671328671328671,2.5489510489510487,286,37.95,-122.36,2523.01273315322,569917.015664851,748818.88150928,79747.5128665228,20549.7823192164
1781,79000.0,30862.0,45,5.633540372670807,1.1677018633540373,2.9751552795031055,161,37.94,-122.36,2145.82404002402,569087.762265138,747974.355877474,78798.279993651,19493.7427953139
1782,105800.0,9687.0,27,3.1849056603773587,0.939622641509434,2.2,265,37.94,-122.36,2145.82404002402,569087.762265138,747974.355877474,78798.279993651,19493.7427953139
1783,72900.0,13365.0,26,4.556213017751479,1.014792899408284,2.9792899408284024,338,37.94,-122.36,2145.82404002402,569087.762265138,747974.355877474,78798.279993651,19493.7427953139
1784,79700.0,18220.0,41,5.608225108225108,1.2662337662337662,3.5454545454545454,462,37.94,-122.36,2145.82404002402,569087.762265138,747974.355877474,78798.279993651,19493.7427953139
1785,71600.0,13167.0,49,4.969230769230769,1.1743589743589744,3.071794871794872,195,37.94,-122.37,2128.60124585086,569672.823355045,748545.465268243,79261.310211983,19229.8233517044
1786,88000.0,17865.0,19,4.2215189873417724,1.1582278481012658,3.3164556962025316,316,37.93,-122.35,1674.03675878676,567674.29990518,746559.359693373,77391.8564712878,18760.4466248426
1787,84300.0,23352.0,28,4.544419134396355,1.111617312072893,2.69248291571754,439,37.93,-122.35,1674.03675878676,567674.29990518,746559.359693373,77391.8564712878,18760.4466248426
1788,79400.0,16000.0,43,3.324324324324324,0.963963963963964,3.3423423423423424,111,37.94,-122.36,2145.82404002402,569087.762265138,747974.355877474,78798.279993651,19493.7427953139
1789,121600.0,30500.0,17,5.493449781659389,1.1091703056768558,3.8646288209606987,229,37.93,-122.36,1090.91967371519,568259.471995887,747130.527311398,77853.3549646133,18444.276199336
1790,69100.0,10521.0,40,4.451882845188284,1.112970711297071,3.8158995815899583,239,37.94,-122.37,2128.60124585086,569672.823355045,748545.465268243,79261.310211983,19229.8233517044
1791,37900.0,17500.0,45,4.205607476635514,1.0093457943925233,2.4005340453938584,749,37.93,-122.37,1056.63530742742,568845.462394404,747702.356028998,78322.0349478968,18165.0773114544
